LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1734943013.339330,2342456.000,53886,1,EA,1,100,0.030187
1734943013.406331,2342523.000,53902,1,EA,1,100,0.030187
1734943013.472832,2342589.500,53917,2,EA,1,100,0.030187
1734943013.539333,2342656.000,53917,2,EA,1,100,0.030187
1734943013.606334,2342723.000,53933,1,EA,1,100,0.030187
1734943013.672835,2342789.500,53951,2,EA,1,100,0.030187
1734943013.739336,2342856.000,53951,2,EA,1,100,0.030187
1734943013.806337,2342923.000,53967,1,EA,1,100,0.030187
1734943013.872838,2342989.500,53982,2,EA,1,100,0.030187
1734943013.939339,2343056.000,53982,2,EA,1,100,0.030187
1734943014.006340,2343123.000,53999,1,EA,1,100,0.030187
1734943014.072840,2343189.500,54016,2,EA,1,100,0.030187
1734943014.139341,2343256.000,54016,2,EA,1,100,0.030187
1734943014.206342,2343323.000,54032,1,EA,1,100,0.030187
1734943014.272843,2343389.500,54048,2,EA,1,100,0.030187
1734943014.339344,2343456.000,54048,2,EA,1,100,0.030187
1734943014.406345,2343523.000,54064,1,EA,1,100,0.030187
1734943014.472846,2343589.500,54081,2,EA,1,100,0.030187
1734943014.539347,2343656.000,54081,2,EA,1,100,0.030187
1734943014.606348,2343723.000,54097,1,EA,1,100,0.030187
1734943014.672849,2343789.500,54114,2,EA,1,100,0.030187
1734943014.739350,2343856.000,54114,2,EA,1,100,0.030187
1734943014.806350,2343923.000,54129,2,EA,1,100,0.030187
1734943014.873351,2343990.000,54129,2,EA,1,100,0.030187
1734943014.939352,2344056.000,54146,1,EA,1,100,0.030187
1734943015.006353,2344123.000,54163,2,EA,1,100,0.030187
1734943015.073354,2344190.000,54163,2,EA,1,100,0.030187
1734943015.139355,2344256.000,54180,1,EA,1,100,0.030187
1734943015.206356,2344323.000,54194,2,EA,1,100,0.030187
1734943015.273357,2344390.000,54194,2,EA,1,100,0.030187
1734943015.339358,2344456.000,54212,1,EA,1,100,0.030188
1734943015.406359,2344523.000,54228,2,EA,1,100,0.030187
1734943015.473360,2344590.000,54228,2,EA,1,100,0.030187
1734943015.539361,2344656.000,54245,1,EA,1,100,0.030187
1734943015.606361,2344723.000,54260,2,EA,1,100,0.030187
1734943015.673362,2344790.000,54260,2,EA,1,100,0.030187
1734943015.739363,2344856.000,54277,1,EA,1,100,0.030187
1734943015.806364,2344923.000,54298,2,EA,1,100,0.030188
1734943015.873365,2344990.000,54298,2,EA,1,100,0.030188
1734943015.939866,2345056.500,54316,2,EA,1,100,0.030188
1734943016.006367,2345123.000,54316,2,EA,1,100,0.030188
1734943016.073368,2345190.000,54332,1,EA,1,100,0.030188
1734943016.139869,2345256.500,54347,2,EA,1,100,0.030188
1734943016.206370,2345323.000,54347,2,EA,1,100,0.030188
1734943016.273371,2345390.000,54363,1,EA,1,100,0.030188
1734943016.339871,2345456.500,54381,2,EA,1,100,0.030188
1734943016.406372,2345523.000,54381,2,EA,1,100,0.030188
1734943016.472873,2345589.500,54397,2,EA,1,100,0.030188
1734943016.539374,2345656.000,54397,2,EA,1,100,0.030187
1734943016.606375,2345723.000,54414,1,EA,1,100,0.030187
1734943016.672876,2345789.500,54431,2,EA,1,100,0.030187
1734943016.739377,2345856.000,54431,2,EA,1,100,0.030187
1734943016.806378,2345923.000,54448,1,EA,1,100,0.030187
1734943016.872879,2345989.500,54464,2,EA,1,100,0.030187
1734943016.939380,2346056.000,54464,2,EA,1,100,0.030187
1734943017.006381,2346123.000,54482,1,EA,1,100,0.030187
1734943017.072881,2346189.500,54496,2,EA,1,100,0.030187
1734943017.139382,2346256.000,54496,2,EA,1,100,0.030187
1734943017.206383,2346323.000,54513,1,EA,1,100,0.030187
1734943017.272884,2346389.500,54532,2,EA,1,100,0.030187
1734943017.339385,2346456.000,54532,2,EA,1,100,0.030187
1734943017.406386,2346523.000,54549,1,EA,1,100,0.030187
1734943017.472887,2346589.500,54563,2,EA,1,100,0.030186
1734943017.539388,2346656.000,54563,2,EA,1,100,0.030187
1734943017.606389,2346723.000,54580,1,EA,1,100,0.030186
1734943017.672890,2346789.500,54597,2,EA,1,100,0.030186
1734943017.739391,2346856.000,54597,2,EA,1,100,0.030187
1734943017.806391,2346923.000,54614,1,EA,1,100,0.030186
1734943017.872892,2346989.500,54630,2,EA,1,100,0.030186
