LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1734940827.929353,157075.000,23133,1,EA,1,100,0.068890
1734940827.996354,157142.000,23149,1,EA,1,100,0.068895
1734940828.062855,157208.500,23165,2,EA,1,100,0.068899
1734940828.129356,157275.000,23165,2,EA,1,100,0.068907
1734940828.196357,157342.000,23186,1,EA,1,100,0.068928
1734940828.262858,157408.500,23205,2,EA,1,100,0.068938
1734940828.329359,157475.000,23205,2,EA,1,100,0.068944
1734940828.395859,157541.500,23221,2,EA,1,100,0.068935
1734940828.462360,157608.000,23221,2,EA,1,100,0.068942
1734940828.529361,157675.000,23239,1,EA,1,100,0.068956
1734940828.595862,157741.500,23255,2,EA,1,100,0.068971
1734940828.662363,157808.000,23255,2,EA,1,100,0.068982
1734940828.729364,157875.000,23272,1,EA,1,100,0.068991
1734940828.795865,157941.500,23289,2,EA,1,100,0.069002
1734940828.862366,158008.000,23289,2,EA,1,100,0.069011
1734940828.929367,158075.000,23306,1,EA,1,100,0.069019
1734940828.995867,158141.500,23320,2,EA,1,100,0.069037
1734940829.062368,158208.000,23320,2,EA,1,100,0.069046
1734940829.129369,158275.000,23337,1,EA,1,100,0.069054
1734940829.195870,158341.500,23356,2,EA,1,100,0.069068
1734940829.262371,158408.000,23356,2,EA,1,100,0.069073
1734940829.329372,158475.000,23375,1,EA,1,100,0.069081
1734940829.395873,158541.500,23389,2,EA,1,100,0.069081
1734940829.462374,158608.000,23389,2,EA,1,100,0.069095
1734940829.529375,158675.000,23407,1,EA,1,100,0.069108
1734940829.595876,158741.500,23423,2,EA,1,100,0.069120
1734940829.662376,158808.000,23423,2,EA,1,100,0.069136
1734940829.729378,158875.000,23440,1,EA,1,100,0.069146
1734940829.795878,158941.500,23458,2,EA,1,100,0.069151
1734940829.862379,159008.000,23458,2,EA,1,100,0.069158
1734940829.929380,159075.000,23474,1,EA,1,100,0.069167
1734940829.995881,159141.500,23490,2,EA,1,100,0.069170
1734940830.062382,159208.000,23490,2,EA,1,100,0.069182
1734940830.128883,159274.500,23510,2,EA,1,100,0.069201
1734940830.195384,159341.000,23510,2,EA,1,100,0.069210
1734940830.262385,159408.000,23528,1,EA,1,100,0.069216
1734940830.328886,159474.500,23543,2,EA,1,100,0.069217
1734940830.395386,159541.000,23543,2,EA,1,100,0.069227
1734940830.462387,159608.000,23559,1,EA,1,100,0.069245
1734940830.528888,159674.500,23577,2,EA,1,100,0.069265
1734940830.595389,159741.000,23577,2,EA,1,100,0.069274
1734940830.662390,159808.000,23593,1,EA,1,100,0.069285
1734940830.728891,159874.500,23610,2,EA,1,100,0.069293
1734940830.795392,159941.000,23610,2,EA,1,100,0.069302
1734940830.862393,160008.000,23627,1,EA,1,100,0.069315
1734940830.928894,160074.500,23646,2,EA,1,100,0.069321
1734940830.995394,160141.000,23646,2,EA,1,100,0.069328
1734940831.062395,160208.000,23662,1,EA,1,100,0.069335
1734940831.128896,160274.500,23678,2,EA,1,100,0.069341
1734940831.195397,160341.000,23678,2,EA,1,100,0.069350
1734940831.262398,160408.000,23694,1,EA,1,100,0.069366
1734940831.328899,160474.500,23713,2,EA,1,100,0.069377
1734940831.395400,160541.000,23713,2,EA,1,100,0.069382
1734940831.462401,160608.000,23729,1,EA,1,100,0.069390
1734940831.528902,160674.500,23747,2,EA,1,100,0.069409
1734940831.595402,160741.000,23747,2,EA,1,100,0.069413
1734940831.662403,160808.000,23763,1,EA,1,100,0.069417
1734940831.728904,160874.500,23782,2,EA,1,100,0.069427
1734940831.795405,160941.000,23782,2,EA,1,100,0.069432
1734940831.862406,161008.000,23799,1,EA,1,100,0.069434
1734940831.928907,161074.500,23817,2,EA,1,100,0.069450
1734940831.995408,161141.000,23817,2,EA,1,100,0.069460
1734940832.062409,161208.000,23832,1,EA,1,100,0.069472
1734940832.128910,161274.500,23852,2,EA,1,100,0.069474
1734940832.195410,161341.000,23852,2,EA,1,100,0.069484
1734940832.262411,161408.000,23868,2,EA,1,100,0.069498
1734940832.329412,161475.000,23868,2,EA,1,100,0.069521
1734940832.395413,161541.000,23885,1,EA,1,100,0.069539
1734940832.462414,161608.000,23902,2,EA,1,100,0.069553
