LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1732952975.816229,3682796.000,6628,1,EA,1,100,0.043795
1732952975.882748,3682862.500,6645,2,EA,1,100,0.043790
1732952975.949267,3682929.000,6645,2,EA,1,100,0.043788
1732952976.016287,3682996.000,6662,1,EA,1,100,0.043784
1732952976.082806,3683062.500,6676,2,EA,1,100,0.043785
1732952976.149325,3683129.000,6676,2,EA,1,100,0.043780
1732952976.216345,3683196.000,6693,1,EA,1,100,0.043779
1732952976.282864,3683262.500,6710,2,EA,1,100,0.043777
1732952976.349384,3683329.000,6710,2,EA,1,100,0.043772
1732952976.416403,3683396.000,6727,1,EA,1,100,0.043768
1732952976.482922,3683462.500,6743,2,EA,1,100,0.043765
1732952976.549442,3683529.000,6743,2,EA,1,100,0.043760
1732952976.616461,3683596.000,6761,1,EA,1,100,0.043757
1732952976.682980,3683662.500,6777,2,EA,1,100,0.043752
1732952976.749500,3683729.000,6777,2,EA,1,100,0.043744
1732952976.816519,3683796.000,6794,1,EA,1,100,0.043737
1732952976.883039,3683862.500,6810,2,EA,1,100,0.043725
1732952976.949558,3683929.000,6810,2,EA,1,100,0.043702
1732952977.016577,3683996.000,6826,1,EA,1,100,0.043677
1732952977.083097,3684062.500,6842,2,EA,1,100,0.043659
1732952977.149616,3684129.000,6842,2,EA,1,100,0.043644
1732952977.216135,3684195.500,6860,2,EA,1,100,0.043630
1732952977.282655,3684262.000,6860,2,EA,1,100,0.043617
1732952977.349674,3684329.000,6876,1,EA,1,100,0.043598
1732952977.416193,3684395.500,6891,2,EA,1,100,0.043581
1732952977.482713,3684462.000,6891,2,EA,1,100,0.043572
1732952977.549732,3684529.000,6907,1,EA,1,100,0.043563
1732952977.616251,3684595.500,6925,2,EA,1,100,0.043552
1732952977.682771,3684662.000,6925,2,EA,1,100,0.043542
1732952977.749790,3684729.000,6943,1,EA,1,100,0.043533
1732952977.816309,3684795.500,6958,2,EA,1,100,0.043523
1732952977.882829,3684862.000,6958,2,EA,1,100,0.043506
1732952977.949848,3684929.000,6975,1,EA,1,100,0.043498
1732952978.016367,3684995.500,6992,2,EA,1,100,0.043495
1732952978.082887,3685062.000,6992,2,EA,1,100,0.043489
1732952978.149906,3685129.000,7008,1,EA,1,100,0.043480
1732952978.216426,3685195.500,7024,2,EA,1,100,0.043474
1732952978.282945,3685262.000,7024,2,EA,1,100,0.043464
1732952978.349964,3685329.000,7040,1,EA,1,100,0.043452
1732952978.416484,3685395.500,7057,2,EA,1,100,0.043441
1732952978.483003,3685462.000,7057,2,EA,1,100,0.043434
1732952978.550022,3685529.000,7073,1,EA,1,100,0.043428
1732952978.616542,3685595.500,7091,2,EA,1,100,0.043423
1732952978.683061,3685662.000,7091,2,EA,1,100,0.043411
1732952978.750081,3685729.000,7107,1,EA,1,100,0.043398
1732952978.816600,3685795.500,7124,2,EA,1,100,0.043391
1732952978.883119,3685862.000,7124,2,EA,1,100,0.043389
1732952978.950139,3685929.000,7141,1,EA,1,100,0.043390
1732952979.016658,3685995.500,7157,2,EA,1,100,0.043388
1732952979.083177,3686062.000,7157,2,EA,1,100,0.043377
1732952979.150197,3686129.000,7177,1,EA,1,100,0.043370
1732952979.216716,3686195.500,7195,2,EA,1,100,0.043363
1732952979.283235,3686262.000,7195,2,EA,1,100,0.043357
1732952979.349755,3686328.500,7211,2,EA,1,100,0.043354
1732952979.416274,3686395.000,7211,2,EA,1,100,0.043353
1732952979.483293,3686462.000,7228,1,EA,1,100,0.043348
1732952979.549813,3686528.500,7243,2,EA,1,100,0.043339
1732952979.616332,3686595.000,7243,2,EA,1,100,0.043331
1732952979.683352,3686662.000,7260,1,EA,1,100,0.043327
1732952979.749871,3686728.500,7276,2,EA,1,100,0.043325
1732952979.816390,3686795.000,7276,2,EA,1,100,0.043325
1732952979.883410,3686862.000,7293,1,EA,1,100,0.043324
1732952979.949929,3686928.500,7308,2,EA,1,100,0.043321
1732952980.016448,3686995.000,7308,2,EA,1,100,0.043320
1732952980.083468,3687062.000,7325,1,EA,1,100,0.043325
1732952980.149987,3687128.500,7343,2,EA,1,100,0.043330
1732952980.216506,3687195.000,7343,2,EA,1,100,0.043328
1732952980.283526,3687262.000,7361,1,EA,1,100,0.043328
1732952980.350045,3687328.500,7377,2,EA,1,100,0.043337
1732952980.416564,3687395.000,7377,2,EA,1,100,0.043345
1732952980.483584,3687462.000,7394,1,EA,1,100,0.043347
