LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1733647173.635123,689432.000,44989,1,EA,1,100,0.321797
1733647173.701623,689498.500,45004,2,EA,1,100,0.321842
1733647173.768124,689565.000,45004,2,EA,1,100,0.321857
1733647173.834874,689631.750,45021,4,EA,1,100,0.321872
1733647173.901625,689698.500,45021,4,EA,1,100,0.321842
1733647173.968376,689765.250,45021,4,EA,1,100,0.321916
1733647174.035126,689832.000,45021,4,EA,1,100,0.321946
1733647174.101794,689898.667,45038,3,EA,1,100,0.322006
1733647174.168461,689965.333,45038,3,EA,1,100,0.322021
1733647174.235128,690032.000,45038,3,EA,1,100,0.322036
1733647174.301795,690098.667,45059,6,EA,1,100,0.322036
1733647174.368463,690165.333,45059,6,EA,1,100,0.322080
1733647174.435130,690232.000,45059,6,EA,1,100,0.321961
1733647174.501797,690298.667,45059,6,EA,1,100,0.321946
1733647174.568465,690365.333,45059,6,EA,1,100,0.321991
1733647174.635132,690432.000,45059,6,EA,1,100,0.322110
1733647174.701732,690498.600,45078,10,EA,1,100,0.322125
1733647174.768333,690565.200,45078,10,EA,1,100,0.322170
1733647174.834934,690631.800,45078,10,EA,1,100,0.322125
1733647174.901534,690698.400,45078,10,EA,1,100,0.322095
1733647174.968135,690765.000,45078,10,EA,1,100,0.322185
1733647175.034735,690831.600,45078,10,EA,1,100,0.322244
1733647175.101336,690898.200,45078,10,EA,1,100,0.322274
1733647175.167937,690964.800,45078,10,EA,1,100,0.322170
1733647175.234537,691031.400,45078,10,EA,1,100,0.322229
1733647175.301138,691098.000,45078,10,EA,1,100,0.322304
1733647175.367853,691164.714,45104,14,EA,1,100,0.322274
1733647175.434568,691231.429,45104,14,EA,1,100,0.322334
1733647175.501282,691298.143,45104,14,EA,1,100,0.322304
1733647175.567997,691364.857,45104,14,EA,1,100,0.322364
1733647175.634712,691431.571,45104,14,EA,1,100,0.322394
1733647175.701427,691498.286,45104,14,EA,1,100,0.322394
1733647175.768142,691565.000,45104,14,EA,1,100,0.322423
1733647175.834857,691631.714,45104,14,EA,1,100,0.322379
1733647175.901572,691698.429,45104,14,EA,1,100,0.322483
1733647175.968287,691765.143,45104,14,EA,1,100,0.322558
1733647176.035002,691831.857,45104,14,EA,1,100,0.322618
1733647176.101717,691898.571,45104,14,EA,1,100,0.322573
1733647176.168432,691965.286,45104,14,EA,1,100,0.322423
1733647176.235146,692032.000,45104,14,EA,1,100,0.322438
1733647176.301747,692098.600,45125,10,EA,1,100,0.322468
1733647176.368348,692165.200,45125,10,EA,1,100,0.322468
1733647176.434948,692231.800,45125,10,EA,1,100,0.322423
1733647176.501549,692298.400,45125,10,EA,1,100,0.322483
1733647176.568149,692365.000,45125,10,EA,1,100,0.322438
1733647176.634750,692431.600,45125,10,EA,1,100,0.322468
1733647176.701351,692498.200,45125,10,EA,1,100,0.322498
1733647176.767951,692564.800,45125,10,EA,1,100,0.322468
1733647176.834552,692631.400,45125,10,EA,1,100,0.322528
1733647176.901152,692698.000,45125,10,EA,1,100,0.322543
1733647176.967820,692764.667,45143,3,EA,1,100,0.322573
1733647177.034487,692831.333,45143,3,EA,1,100,0.322662
1733647177.101154,692898.000,45143,3,EA,1,100,0.322692
1733647177.167655,692964.500,45159,2,EA,1,100,0.322722
1733647177.234155,693031.000,45159,2,EA,1,100,0.322767
1733647177.301156,693098.000,45177,2,EA,1,100,0.322767
1733647177.368157,693165.000,45177,2,EA,1,100,0.322797
1733647177.435157,693232.000,45193,1,EA,1,100,0.322827
1733647177.501658,693298.500,45210,2,EA,1,100,0.322812
1733647177.568159,693365.000,45210,2,EA,1,100,0.322887
1733647177.635159,693432.000,45227,1,EA,1,100,0.322902
1733647177.701660,693498.500,45242,2,EA,1,100,0.322962
1733647177.768160,693565.000,45242,2,EA,1,100,0.322932
1733647177.834161,693631.000,45258,1,EA,1,100,0.322977
1733647177.901162,693698.000,45276,2,EA,1,100,0.323022
1733647177.968162,693765.000,45276,2,EA,1,100,0.323007
1733647178.035163,693832.000,45292,1,EA,1,100,0.323007
1733647178.101663,693898.500,45307,2,EA,1,100,0.323067
1733647178.168164,693965.000,45307,2,EA,1,100,0.323022
1733647178.234164,694031.000,45323,1,EA,1,100,0.323097
1733647178.301165,694098.000,45341,2,EA,1,100,0.323067
1733647178.368166,694165.000,45341,2,EA,1,100,0.323052
1733647178.434166,694231.000,45357,1,EA,1,100,0.323052
1733647178.501167,694298.000,45374,2,EA,1,100,0.323052
1733647178.568168,694365.000,45374,2,EA,1,100,0.323037
1733647178.634168,694431.000,45391,1,EA,1,100,0.323067
1733647178.701169,694498.000,45408,2,EA,1,100,0.323097
1733647178.768169,694565.000,45408,2,EA,1,100,0.323097
1733647178.834170,694631.000,45424,1,EA,1,100,0.323082
1733647178.901171,694698.000,45441,2,EA,1,100,0.323097
1733647178.968171,694765.000,45441,2,EA,1,100,0.323112
1733647179.034672,694831.500,45456,2,EA,1,100,0.323127
1733647179.101172,694898.000,45456,2,EA,1,100,0.323187
1733647179.168173,694965.000,45473,1,EA,1,100,0.323157
1733647179.234674,695031.500,45490,2,EA,1,100,0.323142
1733647179.301174,695098.000,45490,2,EA,1,100,0.323157
1733647179.368175,695165.000,45507,1,EA,1,100,0.323217
1733647179.434675,695231.500,45521,2,EA,1,100,0.323187
1733647179.501176,695298.000,45521,2,EA,1,100,0.323202
1733647179.568177,695365.000,45538,1,EA,1,100,0.323292
1733647179.634677,695431.500,45555,2,EA,1,100,0.323337
1733647179.701178,695498.000,45555,2,EA,1,100,0.323337
1733647179.768179,695565.000,45572,1,EA,1,100,0.323367
1733647179.834679,695631.500,45586,2,EA,1,100,0.323442
1733647179.901180,695698.000,45586,2,EA,1,100,0.323442
1733647179.968180,695765.000,45604,1,EA,1,100,0.323427
1733647180.034681,695831.500,45620,2,EA,1,100,0.323397
1733647180.101182,695898.000,45620,2,EA,1,100,0.323397
1733647180.168182,695965.000,45637,1,EA,1,100,0.323472
1733647180.234683,696031.500,45652,2,EA,1,100,0.323517
1733647180.301183,696098.000,45652,2,EA,1,100,0.323457
1733647180.368184,696165.000,45671,1,EA,1,100,0.323457
1733647180.434685,696231.500,45687,2,EA,1,100,0.323442
1733647180.501185,696298.000,45687,2,EA,1,100,0.323517
1733647180.568186,696365.000,45704,1,EA,1,100,0.323577
1733647180.634686,696431.500,45720,2,EA,1,100,0.323547
1733647180.701187,696498.000,45720,2,EA,1,100,0.323517
1733647180.768188,696565.000,45736,1,EA,1,100,0.323532
1733647180.834688,696631.500,45752,2,EA,1,100,0.323517
1733647180.901189,696698.000,45752,2,EA,1,100,0.323547
1733647180.967690,696764.500,45772,2,EA,1,100,0.323592
1733647181.034190,696831.000,45772,2,EA,1,100,0.323637
1733647181.101191,696898.000,45788,1,EA,1,100,0.323637
1733647181.167691,696964.500,45803,2,EA,1,100,0.323667
1733647181.234192,697031.000,45803,2,EA,1,100,0.323667
1733647181.300693,697097.500,45826,2,EA,1,100,0.323667
1733647181.367193,697164.000,45826,2,EA,1,100,0.323728
1733647181.434194,697231.000,45842,2,EA,1,100,0.323667
1733647181.501194,697298.000,45842,2,EA,1,100,0.323667
