LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1733641862.633816,2675113.000,37524,2,EA,1,100,0.482194
1733641862.633816,2675113.000,37524,2,EA,1,100,0.482327
1733641862.700316,2675179.500,37541,2,EA,1,100,0.482327
1733641862.766817,2675246.000,37541,2,EA,1,100,0.482361
1733641862.833818,2675313.000,37557,1,EA,1,100,0.482394
1733641862.900319,2675379.500,37573,2,EA,1,100,0.482394
1733641862.966820,2675446.000,37573,2,EA,1,100,0.482428
1733641863.033820,2675513.000,37589,1,EA,1,100,0.482528
1733641863.100321,2675579.500,37606,2,EA,1,100,0.482763
1733641863.166822,2675646.000,37606,2,EA,1,100,0.482931
1733641863.233823,2675713.000,37622,1,EA,1,100,0.483032
1733641863.300323,2675779.500,37640,2,EA,1,100,0.483200
1733641863.366824,2675846.000,37640,2,EA,1,100,0.483233
1733641863.433325,2675912.500,37663,2,EA,1,100,0.483368
1733641863.499826,2675979.000,37663,2,EA,1,100,0.483401
1733641863.566827,2676046.000,37680,1,EA,1,100,0.483502
1733641863.633827,2676113.000,37697,2,EA,1,100,0.483569
1733641863.700828,2676180.000,37697,2,EA,1,100,0.483637
1733641863.767329,2676246.500,37714,2,EA,1,100,0.483738
1733641863.833830,2676313.000,37714,2,EA,1,100,0.484041
1733641863.899831,2676379.000,37730,1,EA,1,100,0.484243
1733641863.966831,2676446.000,37746,2,EA,1,100,0.484243
1733641864.033832,2676513.000,37746,2,EA,1,100,0.484379
1733641864.099833,2676579.000,37762,1,EA,1,100,0.484513
1733641864.166834,2676646.000,37781,2,EA,1,100,0.484412
1733641864.233835,2676713.000,37781,2,EA,1,100,0.484345
1733641864.299835,2676779.000,37798,1,EA,1,100,0.484513
1733641864.366836,2676846.000,37815,2,EA,1,100,0.484412
1733641864.433837,2676913.000,37815,2,EA,1,100,0.484513
1733641864.499838,2676979.000,37831,1,EA,1,100,0.484716
1733641864.566839,2677046.000,37849,2,EA,1,100,0.484784
1733641864.633839,2677113.000,37849,2,EA,1,100,0.484750
1733641864.699840,2677179.000,37865,1,EA,1,100,0.484750
1733641864.766841,2677246.000,37880,2,EA,1,100,0.485055
1733641864.833842,2677313.000,37880,2,EA,1,100,0.485055
1733641864.900842,2677380.000,37896,1,EA,1,100,0.485089
1733641864.967343,2677446.500,37914,2,EA,1,100,0.485089
1733641865.033844,2677513.000,37914,2,EA,1,100,0.485021
1733641865.099845,2677579.000,37930,1,EA,1,100,0.485156
1733641865.166846,2677646.000,37945,2,EA,1,100,0.485224
1733641865.233846,2677713.000,37945,2,EA,1,100,0.485224
1733641865.299847,2677779.000,37962,1,EA,1,100,0.485326
1733641865.366848,2677846.000,37981,2,EA,1,100,0.485394
1733641865.433849,2677913.000,37981,2,EA,1,100,0.485597
1733641865.499850,2677979.000,37997,1,EA,1,100,0.485699
1733641865.566850,2678046.000,38014,2,EA,1,100,0.485733
1733641865.633851,2678113.000,38014,2,EA,1,100,0.485665
1733641865.699852,2678179.000,38029,1,EA,1,100,0.485835
1733641865.766853,2678246.000,38046,2,EA,1,100,0.485665
1733641865.833854,2678313.000,38046,2,EA,1,100,0.485665
1733641865.900354,2678379.500,38063,2,EA,1,100,0.485767
1733641865.966855,2678446.000,38063,2,EA,1,100,0.485937
1733641866.033856,2678513.000,38080,1,EA,1,100,0.485835
1733641866.100357,2678579.500,38094,2,EA,1,100,0.485937
1733641866.166858,2678646.000,38094,2,EA,1,100,0.486039
1733641866.233858,2678713.000,38111,1,EA,1,100,0.485937
1733641866.300359,2678779.500,38128,2,EA,1,100,0.486107
1733641866.366860,2678846.000,38128,2,EA,1,100,0.486277
1733641866.433861,2678913.000,38147,1,EA,1,100,0.486141
1733641866.500362,2678979.500,38161,2,EA,1,100,0.486107
1733641866.566862,2679046.000,38161,2,EA,1,100,0.486209
1733641866.633863,2679113.000,38179,1,EA,1,100,0.486209
1733641866.700364,2679179.500,38195,2,EA,1,100,0.486277
1733641866.766865,2679246.000,38195,2,EA,1,100,0.486379
1733641866.833866,2679313.000,38212,1,EA,1,100,0.486549
1733641866.900366,2679379.500,38227,2,EA,1,100,0.486515
1733641866.966867,2679446.000,38227,2,EA,1,100,0.486617
1733641867.033868,2679513.000,38244,1,EA,1,100,0.486788
1733641867.100369,2679579.500,38260,2,EA,1,100,0.486720
1733641867.166869,2679646.000,38260,2,EA,1,100,0.486651
1733641867.233870,2679713.000,38279,1,EA,1,100,0.486788
1733641867.300371,2679779.500,38294,2,EA,1,100,0.486924
1733641867.366872,2679846.000,38294,2,EA,1,100,0.486958
1733641867.433873,2679913.000,38311,1,EA,1,100,0.486924
1733641867.500373,2679979.500,38327,2,EA,1,100,0.486788
1733641867.566874,2680046.000,38327,2,EA,1,100,0.486686
1733641867.633875,2680113.000,38345,1,EA,1,100,0.486754
1733641867.700376,2680179.500,38360,2,EA,1,100,0.486822
1733641867.766877,2680246.000,38360,2,EA,1,100,0.486856
1733641867.833377,2680312.500,38376,2,EA,1,100,0.486686
1733641867.899878,2680379.000,38376,2,EA,1,100,0.486788
1733641867.966879,2680446.000,38393,1,EA,1,100,0.486788
1733641868.033380,2680512.500,38410,2,EA,1,100,0.486958
1733641868.099881,2680579.000,38410,2,EA,1,100,0.486924
1733641868.166881,2680646.000,38426,1,EA,1,100,0.486958
1733641868.233382,2680712.500,38442,2,EA,1,100,0.486822
1733641868.299883,2680779.000,38442,2,EA,1,100,0.486788
1733641868.366884,2680846.000,38460,1,EA,1,100,0.486958
1733641868.433385,2680912.500,38477,2,EA,1,100,0.486992
1733641868.499885,2680979.000,38477,2,EA,1,100,0.486958
1733641868.566386,2681045.500,38500,2,EA,1,100,0.487061
1733641868.632887,2681112.000,38500,2,EA,1,100,0.486924
1733641868.699888,2681179.000,38516,2,EA,1,100,0.486958
1733641868.766889,2681246.000,38516,2,EA,1,100,0.486924
1733641868.832889,2681312.000,38533,1,EA,1,100,0.486958
1733641868.899890,2681379.000,38548,2,EA,1,100,0.486992
1733641868.966891,2681446.000,38548,2,EA,1,100,0.487095
1733641869.032892,2681512.000,38567,1,EA,1,100,0.487231
1733641869.099893,2681579.000,38583,2,EA,1,100,0.487197
1733641869.166893,2681646.000,38583,2,EA,1,100,0.487368
1733641869.232894,2681712.000,38600,1,EA,1,100,0.487334
1733641869.299895,2681779.000,38615,2,EA,1,100,0.487163
1733641869.366896,2681846.000,38615,2,EA,1,100,0.487197
1733641869.432896,2681912.000,38632,1,EA,1,100,0.487437
1733641869.499897,2681979.000,38648,2,EA,1,100,0.487368
1733641869.566898,2682046.000,38648,2,EA,1,100,0.487197
1733641869.632899,2682112.000,38666,1,EA,1,100,0.487095
1733641869.699900,2682179.000,38680,2,EA,1,100,0.486958
1733641869.766901,2682246.000,38680,2,EA,1,100,0.487061
1733641869.832901,2682312.000,38699,1,EA,1,100,0.487197
1733641869.899902,2682379.000,38716,2,EA,1,100,0.487368
1733641869.966903,2682446.000,38716,2,EA,1,100,0.487334
1733641870.032904,2682512.000,38733,1,EA,1,100,0.487334
1733641870.099904,2682579.000,38747,2,EA,1,100,0.487266
1733641870.166905,2682646.000,38747,2,EA,1,100,0.487505
1733641870.232906,2682712.000,38764,1,EA,1,100,0.487608
1733641870.299407,2682778.500,38781,2,EA,1,100,0.487608
1733641870.365908,2682845.000,38781,2,EA,1,100,0.487539
1733641870.432908,2682912.000,38798,1,EA,1,100,0.487402
1733641870.499409,2682978.500,38813,2,EA,1,100,0.487437
1733641870.565910,2683045.000,38813,2,EA,1,100,0.487505
1733641870.632911,2683112.000,38830,2,EA,1,100,0.487368
1733641870.699912,2683179.000,38830,2,EA,1,100,0.487437
1733641870.765912,2683245.000,38848,1,EA,1,100,0.487402
1733641870.832913,2683312.000,38865,2,EA,1,100,0.487368
1733641870.899914,2683379.000,38865,2,EA,1,100,0.487368
1733641870.966915,2683446.000,38882,1,EA,1,100,0.487437
1733641871.033416,2683512.500,38897,2,EA,1,100,0.487642
1733641871.099916,2683579.000,38897,2,EA,1,100,0.487676
1733641871.165917,2683645.000,38913,1,EA,1,100,0.487745
1733641871.232918,2683712.000,38931,2,EA,1,100,0.487882
1733641871.299919,2683779.000,38931,2,EA,1,100,0.487745
1733641871.365920,2683845.000,38947,1,EA,1,100,0.487539
1733641871.432920,2683912.000,38962,2,EA,1,100,0.487368
1733641871.499921,2683979.000,38962,2,EA,1,100,0.487505
1733641871.565922,2684045.000,38978,1,EA,1,100,0.487608
1733641871.632923,2684112.000,38996,2,EA,1,100,0.487642
1733641871.699924,2684179.000,38996,2,EA,1,100,0.487573
1733641871.765924,2684245.000,39014,1,EA,1,100,0.487471
1733641871.832925,2684312.000,39029,2,EA,1,100,0.487539
1733641871.899926,2684379.000,39029,2,EA,1,100,0.487471
1733641871.965927,2684445.000,39046,1,EA,1,100,0.487437
1733641872.032928,2684512.000,39063,2,EA,1,100,0.487300
1733641872.099928,2684579.000,39063,2,EA,1,100,0.487539
1733641872.165929,2684645.000,39079,1,EA,1,100,0.487642
1733641872.232930,2684712.000,39095,2,EA,1,100,0.487642
1733641872.299931,2684779.000,39095,2,EA,1,100,0.487573
1733641872.365931,2684845.000,39111,1,EA,1,100,0.487402
1733641872.432932,2684912.000,39128,2,EA,1,100,0.487471
1733641872.499933,2684979.000,39128,2,EA,1,100,0.487608
1733641872.565934,2685045.000,39144,1,EA,1,100,0.487608
1733641872.632935,2685112.000,39163,2,EA,1,100,0.487745
1733641872.699935,2685179.000,39163,2,EA,1,100,0.487642
1733641872.766436,2685245.500,39178,2,EA,1,100,0.487676
1733641872.832937,2685312.000,39178,2,EA,1,100,0.487573
1733641872.899938,2685379.000,39195,1,EA,1,100,0.487676
1733641872.966439,2685445.500,39212,2,EA,1,100,0.487745
