LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1734849736.169658,2478260.000,4831,2,EA,1,100,0.038903
1734849736.169658,2478260.000,4831,2,EA,1,100,0.038903
1734849736.236659,2478327.000,4848,1,EA,1,100,0.038907
1734849736.303159,2478393.500,4865,2,EA,1,100,0.038912
1734849736.369660,2478460.000,4865,2,EA,1,100,0.038917
1734849736.436661,2478527.000,4882,1,EA,1,100,0.038923
1734849736.503162,2478593.500,4898,2,EA,1,100,0.038923
1734849736.569663,2478660.000,4898,2,EA,1,100,0.038927
1734849736.636663,2478727.000,4915,1,EA,1,100,0.038930
1734849736.703164,2478793.500,4932,2,EA,1,100,0.038931
1734849736.769665,2478860.000,4932,2,EA,1,100,0.038936
1734849736.836666,2478927.000,4949,1,EA,1,100,0.038939
1734849736.903167,2478993.500,4964,2,EA,1,100,0.038942
1734849736.969668,2479060.000,4964,2,EA,1,100,0.038943
1734849737.036668,2479127.000,4981,1,EA,1,100,0.038947
1734849737.103169,2479193.500,4997,2,EA,1,100,0.038954
1734849737.169670,2479260.000,4997,2,EA,1,100,0.038961
1734849737.236671,2479327.000,5014,1,EA,1,100,0.038966
1734849737.303172,2479393.500,5034,2,EA,1,100,0.038966
1734849737.369673,2479460.000,5034,2,EA,1,100,0.038967
1734849737.436173,2479526.500,5050,2,EA,1,100,0.038973
1734849737.502674,2479593.000,5050,2,EA,1,100,0.038978
1734849737.569675,2479660.000,5066,1,EA,1,100,0.038983
1734849737.636176,2479726.500,5084,2,EA,1,100,0.038987
1734849737.702677,2479793.000,5084,2,EA,1,100,0.038992
1734849737.769677,2479860.000,5100,1,EA,1,100,0.038997
1734849737.836178,2479926.500,5115,2,EA,1,100,0.039005
1734849737.902679,2479993.000,5115,2,EA,1,100,0.039010
1734849737.969680,2480060.000,5131,1,EA,1,100,0.039014
1734849738.036181,2480126.500,5149,2,EA,1,100,0.039019
1734849738.102682,2480193.000,5149,2,EA,1,100,0.039025
1734849738.169683,2480260.000,5167,1,EA,1,100,0.039024
1734849738.236183,2480326.500,5182,2,EA,1,100,0.039027
1734849738.302684,2480393.000,5182,2,EA,1,100,0.039033
1734849738.369685,2480460.000,5199,1,EA,1,100,0.039035
1734849738.436186,2480526.500,5216,2,EA,1,100,0.039039
1734849738.502687,2480593.000,5216,2,EA,1,100,0.039042
1734849738.569687,2480660.000,5232,1,EA,1,100,0.039047
1734849738.636188,2480726.500,5253,2,EA,1,100,0.039050
1734849738.702689,2480793.000,5253,2,EA,1,100,0.039053
1734849738.769190,2480859.500,5271,2,EA,1,100,0.039060
1734849738.835691,2480926.000,5271,2,EA,1,100,0.039064
1734849738.902691,2480993.000,5288,1,EA,1,100,0.039070
1734849738.969192,2481059.500,5307,2,EA,1,100,0.039073
