LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1733644291.219357,5103670.000,42277,1,EA,1,100,0.160177
1733644291.286358,5103737.000,42293,1,EA,1,100,0.160199
1733644291.353025,5103803.667,42315,3,EA,1,100,0.160221
1733644291.419692,5103870.333,42315,3,EA,1,100,0.160199
1733644291.486360,5103937.000,42315,3,EA,1,100,0.160199
1733644291.552361,5104003.000,42331,1,EA,1,100,0.160181
1733644291.619361,5104070.000,42346,2,EA,1,100,0.160199
1733644291.686362,5104137.000,42346,2,EA,1,100,0.160214
1733644291.752362,5104203.000,42363,1,EA,1,100,0.160232
1733644291.819363,5104270.000,42380,2,EA,1,100,0.160236
1733644291.886364,5104337.000,42380,2,EA,1,100,0.160247
1733644291.953365,5104404.000,42396,1,EA,1,100,0.160269
1733644292.019866,5104470.500,42412,2,EA,1,100,0.160280
1733644292.086366,5104537.000,42412,2,EA,1,100,0.160295
1733644292.152367,5104603.000,42428,1,EA,1,100,0.160295
1733644292.219368,5104670.000,42445,2,EA,1,100,0.160321
1733644292.286368,5104737.000,42445,2,EA,1,100,0.160314
1733644292.352369,5104803.000,42463,1,EA,1,100,0.160325
1733644292.419370,5104870.000,42480,2,EA,1,100,0.160328
1733644292.486371,5104937.000,42480,2,EA,1,100,0.160336
1733644292.552871,5105003.500,42495,2,EA,1,100,0.160354
1733644292.619372,5105070.000,42495,2,EA,1,100,0.160354
1733644292.686373,5105137.000,42512,1,EA,1,100,0.160391
1733644292.752873,5105203.500,42529,2,EA,1,100,0.160391
1733644292.819374,5105270.000,42529,2,EA,1,100,0.160391
1733644292.886375,5105337.000,42546,1,EA,1,100,0.160432
1733644292.952875,5105403.500,42560,2,EA,1,100,0.160425
1733644293.019376,5105470.000,42560,2,EA,1,100,0.160399
1733644293.086377,5105537.000,42578,1,EA,1,100,0.160414
1733644293.152878,5105603.500,42596,2,EA,1,100,0.160436
1733644293.219378,5105670.000,42596,2,EA,1,100,0.160421
1733644293.286379,5105737.000,42613,1,EA,1,100,0.160406
1733644293.352880,5105803.500,42628,2,EA,1,100,0.160428
1733644293.419380,5105870.000,42628,2,EA,1,100,0.160421
1733644293.486381,5105937.000,42645,1,EA,1,100,0.160469
1733644293.552882,5106003.500,42661,2,EA,1,100,0.160499
1733644293.619383,5106070.000,42661,2,EA,1,100,0.160506
1733644293.685383,5106136.000,42678,1,EA,1,100,0.160477
1733644293.752384,5106203.000,42693,2,EA,1,100,0.160477
1733644293.819385,5106270.000,42693,2,EA,1,100,0.160517
1733644293.886385,5106337.000,42710,1,EA,1,100,0.160543
1733644293.952886,5106403.500,42726,2,EA,1,100,0.160558
1733644294.019387,5106470.000,42726,2,EA,1,100,0.160573
1733644294.086388,5106537.000,42744,1,EA,1,100,0.160599
1733644294.152888,5106603.500,42758,2,EA,1,100,0.160599
1733644294.219389,5106670.000,42758,2,EA,1,100,0.160603
1733644294.286390,5106737.000,42775,1,EA,1,100,0.160636
1733644294.352890,5106803.500,42794,2,EA,1,100,0.160643
1733644294.419391,5106870.000,42794,2,EA,1,100,0.160643
