LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1734860886.050494,4832107.000,4019,1,EA,1,100,0.030242
1734860886.116995,4832173.500,4033,2,EA,1,100,0.030242
1734860886.183496,4832240.000,4033,2,EA,1,100,0.030242
1734860886.250497,4832307.000,4052,1,EA,1,100,0.030242
1734860886.316998,4832373.500,4069,2,EA,1,100,0.030242
1734860886.383498,4832440.000,4069,2,EA,1,100,0.030242
1734860886.450499,4832507.000,4086,1,EA,1,100,0.030242
1734860886.517000,4832573.500,4102,2,EA,1,100,0.030242
1734860886.583501,4832640.000,4102,2,EA,1,100,0.030242
1734860886.650501,4832707.000,4120,1,EA,1,100,0.030242
1734860886.717002,4832773.500,4136,2,EA,1,100,0.030242
1734860886.783503,4832840.000,4136,2,EA,1,100,0.030242
1734860886.850504,4832907.000,4153,1,EA,1,100,0.030242
1734860886.917005,4832973.500,4169,2,EA,1,100,0.030242
1734860886.983505,4833040.000,4169,2,EA,1,100,0.030242
1734860887.050006,4833106.500,4185,2,EA,1,100,0.030243
1734860887.116507,4833173.000,4185,2,EA,1,100,0.030243
1734860887.183508,4833240.000,4203,1,EA,1,100,0.030243
1734860887.250009,4833306.500,4221,2,EA,1,100,0.030243
1734860887.316509,4833373.000,4221,2,EA,1,100,0.030243
1734860887.383510,4833440.000,4237,1,EA,1,100,0.030243
1734860887.450511,4833507.000,4252,2,EA,1,100,0.030243
1734860887.517512,4833574.000,4252,2,EA,1,100,0.030243
1734860887.583513,4833640.000,4268,1,EA,1,100,0.030243
1734860887.650014,4833706.500,4288,2,EA,1,100,0.030243
1734860887.716514,4833773.000,4288,2,EA,1,100,0.030243
1734860887.783515,4833840.000,4304,1,EA,1,100,0.030243
1734860887.850016,4833906.500,4319,2,EA,1,100,0.030243
1734860887.916517,4833973.000,4319,2,EA,1,100,0.030243
1734860887.983518,4834040.000,4338,1,EA,1,100,0.030243
1734860888.050018,4834106.500,4355,2,EA,1,100,0.030243
1734860888.116519,4834173.000,4355,2,EA,1,100,0.030243
1734860888.183520,4834240.000,4371,1,EA,1,100,0.030243
1734860888.250021,4834306.500,4387,2,EA,1,100,0.030243
1734860888.316522,4834373.000,4387,2,EA,1,100,0.030243
1734860888.383523,4834440.000,4403,1,EA,1,100,0.030243
1734860888.450023,4834506.500,4420,2,EA,1,100,0.030243
1734860888.516524,4834573.000,4420,2,EA,1,100,0.030243
1734860888.583525,4834640.000,4436,1,EA,1,100,0.030243
1734860888.650026,4834706.500,4453,2,EA,1,100,0.030243
1734860888.716527,4834773.000,4453,2,EA,1,100,0.030243
1734860888.783527,4834840.000,4468,1,EA,1,100,0.030243
1734860888.850028,4834906.500,4485,2,EA,1,100,0.030243
1734860888.916529,4834973.000,4485,2,EA,1,100,0.030243
1734860888.983530,4835040.000,4502,1,EA,1,100,0.030243
1734860889.050030,4835106.500,4518,2,EA,1,100,0.030243
1734860889.116531,4835173.000,4518,2,EA,1,100,0.030243
1734860889.183532,4835240.000,4533,2,EA,1,100,0.030243
1734860889.250533,4835307.000,4533,2,EA,1,100,0.030243
1734860889.316534,4835373.000,4556,1,EA,1,100,0.030242
1734860889.383534,4835440.000,4572,2,EA,1,100,0.030242
1734860889.450535,4835507.000,4572,2,EA,1,100,0.030243
1734860889.516536,4835573.000,4589,1,EA,1,100,0.030242
1734860889.583537,4835640.000,4604,2,EA,1,100,0.030243
1734860889.650538,4835707.000,4604,2,EA,1,100,0.030242
1734860889.716538,4835773.000,4621,1,EA,1,100,0.030242
1734860889.783039,4835839.500,4637,2,EA,1,100,0.030242
1734860889.849540,4835906.000,4637,2,EA,1,100,0.030242
1734860889.916541,4835973.000,4656,1,EA,1,100,0.030242
1734860889.983042,4836039.500,4671,2,EA,1,100,0.030242
1734860890.049542,4836106.000,4671,2,EA,1,100,0.030242
1734860890.116543,4836173.000,4688,1,EA,1,100,0.030242
1734860890.183044,4836239.500,4704,2,EA,1,100,0.030242
1734860890.249545,4836306.000,4704,2,EA,1,100,0.030242
1734860890.316546,4836373.000,4722,1,EA,1,100,0.030242
1734860890.383046,4836439.500,4738,2,EA,1,100,0.030242
1734860890.449547,4836506.000,4738,2,EA,1,100,0.030242
1734860890.516548,4836573.000,4755,1,EA,1,100,0.030242
1734860890.583049,4836639.500,4772,2,EA,1,100,0.030242
1734860890.649550,4836706.000,4772,2,EA,1,100,0.030242
1734860890.716551,4836773.000,4789,1,EA,1,100,0.030242
1734860890.783051,4836839.500,4805,2,EA,1,100,0.030242
1734860890.849552,4836906.000,4805,2,EA,1,100,0.030242
1734860890.916553,4836973.000,4822,1,EA,1,100,0.030242
1734860890.983054,4837039.500,4839,2,EA,1,100,0.030242
1734860891.049555,4837106.000,4839,2,EA,1,100,0.030242
1734860891.116555,4837173.000,4856,1,EA,1,100,0.030242
1734860891.183056,4837239.500,4871,2,EA,1,100,0.030242
1734860891.249557,4837306.000,4871,2,EA,1,100,0.030242
1734860891.316558,4837373.000,4888,2,EA,1,100,0.030242
1734860891.383559,4837440.000,4888,2,EA,1,100,0.030242
1734860891.449559,4837506.000,4906,1,EA,1,100,0.030242
1734860891.516560,4837573.000,4923,2,EA,1,100,0.030242
1734860891.583561,4837640.000,4923,2,EA,1,100,0.030242
1734860891.649562,4837706.000,4940,1,EA,1,100,0.030242
1734860891.716563,4837773.000,4957,2,EA,1,100,0.030242
1734860891.783563,4837840.000,4957,2,EA,1,100,0.030242
1734860891.849564,4837906.000,4973,1,EA,1,100,0.030242
1734860891.916565,4837973.000,4991,2,EA,1,100,0.030242
1734860891.983566,4838040.000,4991,2,EA,1,100,0.030242
1734860892.049567,4838106.000,5007,1,EA,1,100,0.030242
1734860892.116567,4838173.000,5022,2,EA,1,100,0.030242
1734860892.183568,4838240.000,5022,2,EA,1,100,0.030242
1734860892.249569,4838306.000,5038,1,EA,1,100,0.030242
1734860892.316570,4838373.000,5056,2,EA,1,100,0.030243
1734860892.383571,4838440.000,5056,2,EA,1,100,0.030242
1734860892.449571,4838506.000,5072,1,EA,1,100,0.030242
1734860892.516572,4838573.000,5087,2,EA,1,100,0.030242
1734860892.583573,4838640.000,5087,2,EA,1,100,0.030242
1734860892.649574,4838706.000,5104,1,EA,1,100,0.030242
1734860892.716575,4838773.000,5121,2,EA,1,100,0.030242
