LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1733633122.786390,929474.000,16566,1,EA,1,100,0.079701
1733633122.852890,929540.500,16582,2,EA,1,100,0.079714
1733633122.919391,929607.000,16582,2,EA,1,100,0.079719
1733633122.986392,929674.000,16600,1,EA,1,100,0.079715
1733633123.052892,929740.500,16614,2,EA,1,100,0.079711
1733633123.119393,929807.000,16614,2,EA,1,100,0.079690
1733633123.186394,929874.000,16631,1,EA,1,100,0.079666
1733633123.252895,929940.500,16648,2,EA,1,100,0.079634
1733633123.319395,930007.000,16648,2,EA,1,100,0.079616
1733633123.386396,930074.000,16665,1,EA,1,100,0.079607
1733633123.452897,930140.500,16679,2,EA,1,100,0.079589
1733633123.519397,930207.000,16679,2,EA,1,100,0.079566
1733633123.586398,930274.000,16696,1,EA,1,100,0.079538
1733633123.652899,930340.500,16713,2,EA,1,100,0.079506
1733633123.719400,930407.000,16713,2,EA,1,100,0.079485
1733633123.786400,930474.000,16730,1,EA,1,100,0.079468
1733633123.852901,930540.500,16745,2,EA,1,100,0.079448
1733633123.919402,930607.000,16745,2,EA,1,100,0.079421
1733633123.986403,930674.000,16762,1,EA,1,100,0.079393
1733633124.052903,930740.500,16783,2,EA,1,100,0.079360
1733633124.119404,930807.000,16783,2,EA,1,100,0.079330
1733633124.185905,930873.500,16800,2,EA,1,100,0.079284
1733633124.252405,930940.000,16800,2,EA,1,100,0.079240
1733633124.319406,931007.000,16817,1,EA,1,100,0.079198
1733633124.385907,931073.500,16834,2,EA,1,100,0.079153
1733633124.452408,931140.000,16834,2,EA,1,100,0.079118
1733633124.519408,931207.000,16850,1,EA,1,100,0.079095
1733633124.585909,931273.500,16868,2,EA,1,100,0.079063
1733633124.652410,931340.000,16868,2,EA,1,100,0.079043
1733633124.719410,931407.000,16884,1,EA,1,100,0.079029
1733633124.785911,931473.500,16899,2,EA,1,100,0.079030
1733633124.852412,931540.000,16899,2,EA,1,100,0.079040
1733633124.919413,931607.000,16915,1,EA,1,100,0.079047
1733633124.985913,931673.500,16933,2,EA,1,100,0.079063
1733633125.052414,931740.000,16933,2,EA,1,100,0.079079
1733633125.119415,931807.000,16949,1,EA,1,100,0.079099
1733633125.185915,931873.500,16965,2,EA,1,100,0.079134
1733633125.252416,931940.000,16965,2,EA,1,100,0.079160
1733633125.319417,932007.000,16981,1,EA,1,100,0.079184
1733633125.385918,932073.500,16998,2,EA,1,100,0.079199
1733633125.452418,932140.000,16998,2,EA,1,100,0.079221
1733633125.519419,932207.000,17014,1,EA,1,100,0.079238
1733633125.585920,932273.500,17031,2,EA,1,100,0.079269
1733633125.652421,932340.000,17031,2,EA,1,100,0.079286
1733633125.719421,932407.000,17046,2,EA,1,100,0.079301
1733633125.786422,932474.000,17046,2,EA,1,100,0.079321
1733633125.852423,932540.000,17063,1,EA,1,100,0.079346
1733633125.919423,932607.000,17080,2,EA,1,100,0.079363
1733633125.986424,932674.000,17080,2,EA,1,100,0.079371
1733633126.052425,932740.000,17097,1,EA,1,100,0.079378
1733633126.118926,932806.500,17113,2,EA,1,100,0.079391
1733633126.185426,932873.000,17113,2,EA,1,100,0.079385
1733633126.252427,932940.000,17130,1,EA,1,100,0.079387
1733633126.318928,933006.500,17147,2,EA,1,100,0.079384
1733633126.385428,933073.000,17147,2,EA,1,100,0.079384
1733633126.452429,933140.000,17164,1,EA,1,100,0.079388
1733633126.518930,933206.500,17178,2,EA,1,100,0.079396
1733633126.585431,933273.000,17178,2,EA,1,100,0.079392
1733633126.652431,933340.000,17196,1,EA,1,100,0.079395
1733633126.718932,933406.500,17212,2,EA,1,100,0.079396
1733633126.785433,933473.000,17212,2,EA,1,100,0.079401
1733633126.852433,933540.000,17229,1,EA,1,100,0.079408
1733633126.918934,933606.500,17244,2,EA,1,100,0.079401
1733633126.985435,933673.000,17244,2,EA,1,100,0.079398
1733633127.052436,933740.000,17261,1,EA,1,100,0.079400
1733633127.118937,933806.500,17277,2,EA,1,100,0.079407
1733633127.185437,933873.000,17277,2,EA,1,100,0.079412
1733633127.252438,933940.000,17294,1,EA,1,100,0.079416
1733633127.318938,934006.500,17310,2,EA,1,100,0.079405
1733633127.385439,934073.000,17310,2,EA,1,100,0.079396
1733633127.452440,934140.000,17326,1,EA,1,100,0.079386
1733633127.518941,934206.500,17342,2,EA,1,100,0.079389
1733633127.585442,934273.000,17342,2,EA,1,100,0.079388
1733633127.652442,934340.000,17360,2,EA,1,100,0.079377
1733633127.719443,934407.000,17360,2,EA,1,100,0.079367
